"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Golph3l",529.307609560978,-0.553010443409143,0.103226317530805,-5.35726214629437,8.44924876557223e-08,1.85032794586522e-07
"Golt1a",9.93249493855973,2.39141440974264,0.626658078704661,3.81613912117088,0.000135556093456305,0.000237996221792557
"Golt1b",718.732620128587,-0.178385797591169,0.111480541306799,-1.60015187852599,0.109564894506961,0.138270881512883
"Gon4l",1666.19920902964,-0.556120519048151,0.0843943018514157,-6.58955056026477,4.41159983076013e-11,1.14716882691294e-10
"Gopc",1375.40736670052,0.53232416963929,0.0816165382488333,6.52225861401196,6.92564662491807e-11,1.78365359237487e-10
"Gorab",264.210352134961,-0.632671581856628,0.12569580383126,-5.03335483423105,4.81969817312029e-07,1.00652555772143e-06
"Gorasp1",606.148092230451,0.454513834707103,0.111770120916943,4.06650570812976,4.77233168553958e-05,8.68091037840298e-05
"Gorasp2",1742.00692650836,0.355865934764963,0.0929813365828896,3.82728349412057,0.000129565261014453,0.000227922480061564
"Gosr1",1091.10380212259,0.0878919373259126,0.0858150712057463,1.02420164769411,0.305740040673638,0.352814642950742
"Gosr2",1965.82727595005,-0.247368996193355,0.0799329621330616,-3.09470573330647,0.00197008250099788,0.00310475899920999
"Got1",3607.11758848701,2.79617575075876,0.0931188386584975,30.0280350468439,4.22650430921069e-198,2.64303272947516e-196
"Got1l1",6.39523277069264,1.58971020539617,0.726360182060195,2.18859767462367,0.0286260949937775,0.0394517884020457
"Got2",2362.0594581424,1.11132639932036,0.091795204466559,12.1065844972895,9.74688908143266e-34,5.65897718751135e-33
"Gp1ba",52.2705434195411,-1.21184144493049,0.267391712198376,-4.53208304388818,5.84048792635927e-06,1.13275024287885e-05
"Gp1bb",394.305075831034,-0.162330560403088,0.157839217504409,-1.02845517717137,0.303735764898659,0.350726493929913
"Gp2",0.416359530993,2.38814594564573,2.83281023944602,0.843030681120649,0.399211284864564,NA
"Gp5",11.0909188128784,3.32977884627188,0.684609541177052,4.86376342425345,1.15174565111221e-06,2.34595557300734e-06
"Gp9",3.6462711353054,2.44259014273337,1.05720445798586,2.31042361227543,0.0208647130922243,0.0292544556474083
"Gpa33",0.54994667094336,0.363957983428945,2.28292482579192,0.159426179660862,0.873333114296815,NA
"Gpaa1",768.498830740868,-0.378117853122149,0.107952328698831,-3.50263729999779,0.000460676290367102,0.000773736826402267
"Gpalpp1",1115.94937067541,-0.0903998949693038,0.094730277382673,-0.954287240225465,0.339938265068967,0.388741390176652
"Gpam",1269.99811422298,0.130341378358429,0.105857127989684,1.23129524514524,0.218212459613304,0.259938249727866
"Gpank1",274.248162752032,-0.0619925430479749,0.134620596304199,-0.460498205697231,0.645158659113703,0.68859235810346
"Gpat2",12.7203619940655,0.558935274629648,0.481560431252987,1.16067525144318,0.245773990020733,0.289420005248686
"Gpatch1",713.567449941688,-0.0507074895103015,0.0901312014707981,-0.562596400390052,0.573709743715197,0.621504510334478
"Gpatch11",678.581993251093,0.0629506502902437,0.109079697802101,0.577106937025553,0.563867218447733,0.612130717555375
"Gpatch2",479.804673629015,0.107294912269207,0.0988933126701411,1.08495619544154,0.27794105691168,0.32332505070271
"Gpatch2l",1198.12719870612,-0.541207862381089,0.0865092058062818,-6.25607248774198,3.94793302621515e-10,9.79235281671048e-10
"Gpatch3",155.708617260549,0.099860756270825,0.151272449438017,0.660138423366658,0.509165003304652,0.55918420083644
"Gpatch4",796.938873315584,-0.503736521778964,0.13387741059617,-3.762670039223,0.000168108934796456,0.000292837016702213
"Gpatch8",3252.26659033924,-0.631111722065253,0.0835483395139718,-7.55385116851679,4.2257304040942e-14,1.25939772592647e-13
"Gpbp1",2579.55176487227,-0.308620253087174,0.108267639402581,-2.8505309138551,0.00436463073435436,0.00664527851261493
"Gpbp1l1",619.809670803995,0.0904232704685329,0.096607996243955,0.935981222922744,0.349282855566239,0.398365159188649
"Gpc1",3587.20440651408,-0.731826136229021,0.0926735901637442,-7.89681434523,2.86122063926147e-15,8.99626112309691e-15
"Gpc2",5200.32504705273,-6.99001291343649,0.131923989757908,-52.9851539986305,0,0
"Gpc3",98.8835730820728,1.05996993297883,0.222761686334456,4.75831347131835,1.95217170991748e-06,3.90564457849521e-06
"Gpc4",541.319559816045,-0.992993673722648,0.124704344494121,-7.96278331561628,1.68211884749083e-15,5.34208436665665e-15
"Gpc5",476.427623981883,5.22834906868434,0.189337026351821,27.61398110779,7.56020725779471e-168,3.54581595606465e-166
"Gpc6",414.5495619322,-0.0809536998360325,0.107968438512283,-0.749790410526524,0.453380945146247,0.504316646413681
"Gpcpd1",1763.98553767808,0.571908293695013,0.143599188728064,3.98267078498643,6.81451220839268e-05,0.000122337883645487
"Gpd1",1341.81246251361,4.43441784725205,0.123966248819571,35.7711706974873,3.10118991890735e-280,3.98945931710867e-278
"Gpd1l",2433.52109317624,0.687033988680146,0.0879891413086996,7.80816789960216,5.80252549196904e-15,1.7993024123685e-14
"Gpd2",2289.78216175804,0.980719599709362,0.0953873831655,10.2814394017685,8.54419011666359e-25,3.81554336724799e-24
"Gper1",78.626849654877,-0.544284665358743,0.21213282039096,-2.56577301124658,0.0102946171755981,0.0150089901507749
"Gpha2",0.998915483030465,-0.0528115037973629,1.64888096945168,-0.0320286938692274,0.974449168232816,0.978796961509929
"Gphb5",0.488257278199309,-2.22280199988976,3.13036878816339,-0.710076719488983,0.477656562142518,NA
"Gphn",1466.2943103848,0.542167916250801,0.0790808517359552,6.85586844791527,7.08805824029907e-12,1.91359509680387e-11
"Gpi1",7679.56570967613,1.99298973955622,0.0903606606290789,22.0559447627019,8.37642862070173e-108,1.90719948746951e-106
"Gpihbp1",1.00192089762877,-0.0842798540753484,1.83471365397009,-0.0459362439980633,0.963361066123165,0.970256839328834
