72097	2307.38916291845	5.30316250631535	0.133425821338774	39.7461484823869	0	0
212712	6341.65620191937	-2.99888047974924	0.0779297614545235	-38.4818383089657	0	0
22145	3433.60884339794	5.36190168136048	0.117858836981897	45.4942694045425	0	0
19275	6578.28792471942	4.68135504210912	0.0912932774821728	51.2782011032879	0	0
64294	8089.57961226303	3.83909086890497	0.1018654651016	37.6878549081958	0	0
13007	2498.44362878811	4.01595455355689	0.0830668120833641	48.3460777274871	0	0
14645	18734.1015583331	3.64538108755841	0.0920302454024935	39.6106852873788	0	0
19736	4344.33705685344	3.2196840444296	0.0851625782891202	37.8063241990987	0	0
66425	1511.53358948897	6.67382159745015	0.1541601508806	43.2914833005007	0	0
98660	16275.5176910931	3.9667676383776	0.0792931782941957	50.0265940111518	0	0
16513	2841.46670249912	3.96950447415871	0.100573851602187	39.4685538131701	0	0
93842	1391.60450430848	-4.47780156781107	0.116829162728734	-38.3277724775627	0	0
226841	1800.51252767331	-4.92261048920191	0.11810073136834	-41.6814564327205	0	0
17761	1304.09053486681	4.41259726187481	0.115798478636301	38.105831042339	0	0
12484	9433.37030172667	-6.57587210493757	0.139097179573687	-47.2753806014735	0	0
14609	2246.26193097126	3.89781358238896	0.0895505697280785	43.5263962499035	0	0
216049	5279.81483096259	5.69254843535669	0.0999309308226759	56.9648294926615	0	0
237761	965.911866363281	4.46493642306456	0.110976790136934	40.2330651080761	0	0
18377	905.751882545303	4.57279469955626	0.121666419336948	37.5846903728808	0	0
217082	2301.23559889822	4.84712900498495	0.127494885877109	38.0182230184278	0	0
53321	2950.48888163462	6.51514832317856	0.125411276680209	51.950259144493	0	0
72349	2023.85123553046	3.6749784390039	0.0928515296038293	39.5790834538103	0	0
14580	2389.91511404926	6.48955296531693	0.157332712206324	41.2473215157354	0	0
18195	9897.35644833582	3.25084729784017	0.0811019065934055	40.0834879768967	0	0
18164	4134.78153677496	4.04957102480109	0.0941486780737357	43.0125107187329	0	0
26950	5002.83381921433	4.2756188069588	0.110188493421987	38.8027703635492	0	0
20666	22466.7602841457	-5.92507218513137	0.123324219846382	-48.0446759972364	0	0
217480	1826.9459200875	4.66017394629704	0.1101371426829	42.3124645580674	0	0
13116	2426.0630365639	3.55767074983727	0.0935978016800297	38.0101956026639	0	0
22360	4602.39153249012	4.53874262189809	0.0808586104812241	56.1318404420518	0	0
73710	27488.6359902764	-4.85752577525405	0.122922756304997	-39.5168959863014	0	0
72948	6320.35441119743	4.57167067546868	0.105821207835303	43.2018379773544	0	0
12759	7965.97414620456	4.87501100087259	0.0788917867346195	61.7936442138321	0	0
105653	5457.40291956421	5.50898581382645	0.123996294496311	44.42863261523	0	0
213469	1313.58713470681	6.9273666547198	0.178829367482162	38.7372988690506	0	0
18606	5358.38621760016	5.95067685813573	0.101075624834592	58.8735104816209	0	0
20491	1980.97503734535	-4.1645115942683	0.108665519618215	-38.3241308641404	0	0
23936	5280.33932592601	6.80878378306103	0.130295455630604	52.2564946728791	0	0
16581	4837.15301439434	3.4637405463818	0.0821040766396549	42.1871932326058	0	0
13199	11822.7260349553	6.37999180930737	0.125115153825557	50.9929582007528	0	0
72393	6229.60498745444	4.49983230634761	0.110166791735146	40.8456326582128	0	0
78408	2795.07559654423	3.09446579478098	0.07646047148549	40.4714453711971	0	0
214931	10659.4045367604	3.1879364849683	0.0771405618650529	41.326332190128	0	0
23969	5093.9197562823	3.76997675009425	0.088959673784806	42.3784911713351	0	0
193736	1335.39702749257	-4.12334363729616	0.1082067660536	-38.1061535029491	0	0
66237	4153.43880236887	3.66395983875804	0.0920873652096744	39.7878669936483	0	0
22715	4296.39041647232	-5.14374182920964	0.0961756633531	-53.48277984135	0	0
27528	15798.9557901558	-4.18131847112964	0.0840248838044715	-49.7628593079605	0	0
93708	1174.26781448985	4.05805344643964	0.106688433541305	38.0364891651402	0	0
22240	14513.9807405013	-5.47993424027035	0.134018130190556	-40.8894992974353	0	0
16906	4324.38525498358	-4.59050724641676	0.0975631665412742	-47.0516426347718	0	0
12322	37493.9173894746	5.54655483164365	0.0953342887390445	58.1800620218195	0	0
17196	27719.4984504787	7.07834438998962	0.14535008272368	48.6985920981276	0	0
13429	18073.0776165622	3.2251876780981	0.083449804722087	38.6482351736944	0	0
56508	4206.26198411898	4.18270996253402	0.106153079941537	39.4026246326307	0	0
