11931	1544.40992975592	3.66237998115035	0.0927547660506442	39.4845476635743	0	0
98660	1535.49896625471	4.05937514272064	0.097904004168653	41.4628102005696	0	0
16572	3742.89130405056	2.93060500735155	0.0770402353059954	38.0399280416462	0	0
20666	2012.44061214424	-5.69296053844978	0.140540898330851	-40.5075007066473	0	0
73710	2710.14855640081	-4.85801546661859	0.118173460004232	-41.1091920846239	0	0
12759	747.052408283561	5.0532146550031	0.134329860981867	37.6179549213203	0	0
13199	1125.35766322175	6.65021090189257	0.165553942802643	40.1694504480652	0	0
27528	1403.16817091084	-3.96711192830779	0.0998043013196565	-39.7489073702525	0	0
22240	1258.83487924071	-5.28878844510968	0.135170189462283	-39.126884900797	0	0
12322	3349.2413286036	5.55623789311599	0.100824283329638	55.10813178756	0	0
13429	1574.76402188456	3.2304658511092	0.0844337248989017	38.2603735056964	0	0
20511	3822.77811453472	5.13526009013661	0.0987377717364537	52.009074134703	0	0
17754	1854.67191346036	3.86823331988503	0.0834888504873207	46.3323341656559	0	0
20614	2452.07922706068	3.6049795647966	0.0843360056992123	42.745438735312	0	0
170638	920.096889688988	4.61494965741037	0.116312130418243	39.6772859444291	0	0
26562	1530.87460609171	3.26202891844027	0.0816377691898614	39.9573500208453	0	0
66259	1684.91277937327	4.70997501955897	0.104189057604943	45.2060430128653	0	0
65254	1532.083879151	-4.81984869782523	0.11291741937274	-42.6847223802994	0	0
13602	2349.57756331526	3.55279975567951	0.0874631782829638	40.6205196909879	0	0
11816	1404.40992621081	4.87047776739115	0.117411565323691	41.4820955155804	0	0
72961	1264.88733313865	4.63892803906288	0.105394127391431	44.0150523931378	0	0
11674	1683.72578834386	3.52212219143531	0.0891543743409638	39.505881988081	0	0
234593	1760.54349648813	3.15071344266896	0.0833825503190937	37.7862446112719	0	0
64011	1158.25618348857	5.30249482163848	0.125317936089197	42.3123376199264	0	0
13193	2269.80563828393	-5.51204482186321	0.12544594363517	-43.9396018885528	0	0
13807	924.996787384024	4.27350120331345	0.115729629185804	36.926595491396	1.73009272110922e-298	1.07358907547601e-295
14645	1739.67234176885	3.68825221665787	0.101996272445138	36.1606569361809	2.5300908356245e-286	1.51186983488762e-283
